UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection,WindSpeed,TimeSunRise,TimeSunSet
1607850000,12/13/2020 09:00,17:52:00,250.74,11.97,813.628,72.99,344.9,1.367,06:56:00,17:52:00
1607853600,12/13/2020 10:00,17:52:00,467.89,15.47,814.118,61.46,198.5,1.113,06:56:00,17:52:00
1607857200,12/13/2020 11:00,17:52:00,645.74,18.14,810.44,53.86,187.5,1.677,06:56:00,17:52:00
1607860800,12/13/2020 12:00,17:52:00,753.4,20.95,810.1,42.66,198.5,3.971,06:56:00,17:52:00
1607864400,12/13/2020 13:00,17:52:00,812.33,22.47,812.564,27,346.9,2.439,06:56:00,17:52:00
1607868000,12/13/2020 14:00,17:52:00,782.09,23.72,808.346,21.22,357.3,1.998,06:56:00,17:52:00
1607871600,12/13/2020 15:00,17:52:00,675.18,24.38,810.426,20.57,351.3,1.824,06:56:00,17:52:00
1607875200,12/13/2020 16:00,17:52:00,511.08,24.62,809.959,19.75,349.1,2.145,06:56:00,17:52:00
1607878800,12/13/2020 17:00,17:52:00,303.67,24.22,809.937,22.81,63.6,2.626,06:56:00,17:52:00
1607882400,12/13/2020 18:00,17:52:00,88.18,22.08,810.344,29.39,63.8,4.799,06:56:00,17:52:00
1607886000,12/13/2020 19:00,17:52:00,0.1,19.77,810.92,36.31,64.4,4.917,06:56:00,17:52:00
1607889600,12/13/2020 20:00,17:52:00,1.31,18.46,811.661,40.14,37.4,3.9,06:56:00,17:52:00
1607893200,12/13/2020 21:00,17:52:00,1.27,16.33,812.396,51.5,344.5,3.607,06:56:00,17:52:00
1607896800,12/13/2020 22:00,17:52:00,1.56,15.56,813.204,54.1,354.6,2.318,06:56:00,17:52:00
1607900400,12/13/2020 23:00,17:52:00,1.75,14.95,813.611,57.47,320.4,2.396,06:56:00,17:52:00
1607904000,12/14/2020 00:00,17:52:00,1.71,14.25,813.641,60.2,345.3,2.36,06:56:00,17:52:00
1607907600,12/14/2020 01:00,17:52:00,1.78,13.99,813.508,59.82,18.6,2.608,06:56:00,17:52:00
1607911200,12/14/2020 02:00,17:52:00,1.08,12.23,813.294,67.06,356.2,2.29,06:56:00,17:52:00
1607914800,12/14/2020 03:00,17:52:00,1.6,11.39,812.939,71.01,2.3,2.864,06:56:00,17:52:00
1607918400,12/14/2020 04:00,17:52:00,1.41,11.07,812.743,73.48,9.9,3.092,06:56:00,17:52:00
1607922000,12/14/2020 05:00,17:52:00,1.48,10.55,812.704,76.39,0.4,2.7,06:56:00,17:52:00
1607925600,12/14/2020 06:00,17:52:00,1.41,9.91,812.704,76.36,358.6,2.924,06:56:00,17:52:00
1607929200,12/14/2020 07:00,17:52:00,1.57,9.97,813.158,76.61,1.7,3.083,06:56:00,17:52:00
1607932800,12/14/2020 08:00,17:52:00,47.19,9.72,813.738,79.66,1.5,2.277,06:56:00,17:52:00
1607936400,12/14/2020 09:00,17:52:00,251.52,11.82,814.249,74.43,27,2.139,06:56:00,17:52:00
1607940000,12/14/2020 10:00,17:52:00,476.11,14.33,814.564,64.82,69.1,2.71,06:56:00,17:52:00
1607943600,12/14/2020 11:00,17:52:00,655.43,16.11,814.434,57.49,64.2,2.57,06:56:00,17:52:00
1607947200,12/14/2020 12:00,17:52:00,804.4,19.19,810.918,48.33,116.8,4.18,06:56:00,17:52:00
1607950800,12/14/2020 13:00,17:52:00,769.26,17.82,813.83,50.75,63.7,3.062,06:56:00,17:52:00
1607954400,12/14/2020 14:00,17:52:00,781.62,21.53,808.556,37.4,83.8,2.696,06:56:00,17:52:00
1607958000,12/14/2020 15:00,17:52:00,683.25,22.62,810.812,30.68,60.1,3.069,06:56:00,17:52:00
1607961600,12/14/2020 16:00,17:52:00,529.57,23.03,810.177,27.62,66.4,3.26,06:56:00,17:52:00
1607965200,12/14/2020 17:00,17:52:00,325.2,22.95,809.909,24.88,89.4,3.612,06:56:00,17:52:00
1607968800,12/14/2020 18:00,17:52:00,99.92,21.72,809.976,27.03,79.5,3.653,06:56:00,17:52:00
1607972400,12/14/2020 19:00,17:52:00,0.08,19.42,810.425,32.02,57.7,4.113,06:56:00,17:52:00
1607976000,12/14/2020 20:00,17:52:00,1,17.62,811.156,44.4,26.7,3.465,06:56:00,17:52:00
1607979600,12/14/2020 21:00,17:52:00,1.45,15.7,812.046,55.61,15.1,3.013,06:56:00,17:52:00
1607983200,12/14/2020 22:00,17:52:00,1.66,14.86,812.729,59.77,40.9,1.981,06:56:00,17:52:00
1607986800,12/14/2020 23:00,17:52:00,1.56,13.95,813.109,66.08,73.5,2.659,06:56:00,17:52:00
1607990400,12/15/2020 00:00,17:52:00,1.58,13.23,813.102,69.08,55,2.382,06:56:00,17:52:00
1607994000,12/15/2020 01:00,17:52:00,1.53,12.41,812.686,74.49,21.6,2.162,06:56:00,17:52:00
1607997600,12/15/2020 02:00,17:52:00,1.13,11.28,812.492,78.4,357,2.05,06:56:00,17:52:00
1608001200,12/15/2020 03:00,17:52:00,1.37,10.06,812.109,81.38,351.4,2.108,06:56:00,17:52:00
1608004800,12/15/2020 04:00,17:52:00,1.59,10.16,812.02,79.73,3.8,2,06:56:00,17:52:00
1608008400,12/15/2020 05:00,17:52:00,1.2,9.52,811.945,84.49,355.3,2.794,06:56:00,17:52:00
1608012000,12/15/2020 06:00,17:52:00,1.34,9.06,812.073,92.26,355.9,2.331,06:56:00,17:52:00
1608015600,12/15/2020 07:00,17:52:00,1.52,8.6,812.328,98.06,349.5,2.092,06:56:00,17:52:00
1608019200,12/15/2020 08:00,17:52:00,42.32,8.56,812.812,95.37,1,2.566,06:56:00,17:52:00
1608022800,12/15/2020 09:00,17:52:00,238.35,9.95,813.278,85.84,345.6,2.963,06:56:00,17:52:00
1608026400,12/15/2020 10:00,17:52:00,454.72,13.11,813.527,71.7,294.7,1.873,06:56:00,17:52:00
1608030000,12/15/2020 11:00,17:52:00,634.53,16.53,809.526,59.9,194.6,1.544,06:56:00,17:52:00
1608033600,12/15/2020 12:00,17:52:00,816.9,20,809.146,41.67,235.3,5.256,06:56:00,17:52:00
1608037200,12/15/2020 13:00,17:52:00,799.9,21.03,808.57,43.15,188.4,1.973,06:56:00,17:52:00
1608040800,12/15/2020 14:00,17:52:00,767.7,23.16,807.104,34.15,181.6,2.112,06:56:00,17:52:00
1608044400,12/15/2020 15:00,17:52:00,665.96,24.4,806.492,29.38,229,2.186,06:56:00,17:52:00
1608048000,12/15/2020 16:00,17:52:00,490.88,24.52,808.336,25.72,308.7,2.474,06:56:00,17:52:00
1608051600,12/15/2020 17:00,17:52:00,307.83,24.16,807.996,22.26,343.7,3.128,06:56:00,17:52:00
1608055200,12/15/2020 18:00,17:52:00,92.11,23.01,807.971,22.5,333.3,3.097,06:56:00,17:52:00
1608058800,12/15/2020 19:00,17:52:00,0.02,20.69,808.088,25.8,347.6,2.347,06:56:00,17:52:00
1608062400,12/15/2020 20:00,17:52:00,1.46,19.13,808.692,36.23,11.6,2.766,06:56:00,17:52:00
1608066000,12/15/2020 21:00,17:52:00,1.89,17.77,809.34,43.47,36.3,1.968,06:56:00,17:52:00
1608069600,12/15/2020 22:00,17:52:00,1.68,16.81,809.802,50.77,17,1.824,06:56:00,17:52:00
1608073200,12/15/2020 23:00,17:52:00,1.69,15.56,810.358,54.82,349.8,1.329,06:56:00,17:52:00
1608076800,12/16/2020 00:00,17:52:00,1.57,14.06,810.407,59.76,13.7,1.608,06:56:00,17:52:00
1608080400,12/16/2020 01:00,17:52:00,1.66,13.12,810.145,65.73,13.5,2.469,06:56:00,17:52:00
1608084000,12/16/2020 02:00,17:52:00,1.13,12.04,809.792,70.08,10.1,3.18,06:56:00,17:52:00
1608087600,12/16/2020 03:00,17:52:00,1.38,11.54,809.6,73.72,11.9,3.187,06:56:00,17:52:00
1608091200,12/16/2020 04:00,17:52:00,1.63,10.95,809.214,72.86,9.6,3.459,06:56:00,17:52:00
1608094800,12/16/2020 05:00,17:52:00,1.32,10.34,809.159,74.83,24.7,3.136,06:56:00,17:52:00
1608098400,12/16/2020 06:00,17:52:00,1.48,9.35,809.225,76.29,6.3,3.302,06:56:00,17:52:00
1608102000,12/16/2020 07:00,17:52:00,0.94,9.71,809.564,77.41,42.1,2.527,06:56:00,17:52:00
1608105600,12/16/2020 08:00,17:52:00,43.02,9.23,810.014,74.65,4.6,3.283,06:56:00,17:52:00
1608109200,12/16/2020 09:00,17:52:00,233.9,11.71,810.626,66.95,347.5,1.192,06:56:00,17:52:00
1608112800,12/16/2020 10:00,17:52:00,462.35,15.15,811.05,57.41,178,1.413,06:56:00,17:52:00
1608116400,12/16/2020 11:00,17:52:00,672.5,17.72,809.159,43.2,172,1.924,06:56:00,17:52:00
1608120000,12/16/2020 12:00,17:52:00,798.04,20.66,808.913,39.53,196,1.877,06:56:00,17:52:00
1608123600,12/16/2020 13:00,17:52:00,769.99,22.84,807.435,31.02,200.9,2.08,06:56:00,17:52:00
1608127200,12/16/2020 14:00,17:52:00,769.99,24.28,807.989,25.26,235.2,2.405,06:56:00,17:52:00
1608130800,12/16/2020 15:00,17:52:00,653.57,24.89,807.096,24.7,251,2.603,06:56:00,17:52:00
1608134400,12/16/2020 16:00,17:52:00,508.25,25.03,806.562,25.07,215.7,2.987,06:56:00,17:52:00
1608138000,12/16/2020 17:00,17:52:00,309.92,24.65,806.295,23.96,204.1,3.391,06:56:00,17:52:00
1608141600,12/16/2020 18:00,17:52:00,93.71,23.62,806.243,23.42,262.6,3.069,06:56:00,17:52:00
1608145200,12/16/2020 19:00,17:52:00,0.3,21.47,806.627,23.23,2.8,2.144,06:56:00,17:52:00
1608148800,12/16/2020 20:00,17:52:00,1.42,19.34,807.344,29.61,27.2,1.844,06:56:00,17:52:00
1608152400,12/16/2020 21:00,17:52:00,1.74,18.07,807.912,31.81,349.3,1.447,06:56:00,17:52:00
1608156000,12/16/2020 22:00,17:52:00,2.36,17.69,808.527,34.23,49.5,1.633,06:56:00,17:52:00
1608159600,12/16/2020 23:00,17:52:00,1.04,15.59,808.938,43.15,20.8,2.113,06:56:00,17:52:00
1608163200,12/17/2020 00:00,17:52:00,1.66,13.93,808.98,47.49,7.2,2.669,06:56:00,17:52:00
1608166800,12/17/2020 01:00,17:52:00,1.56,13.67,808.592,51.24,20.8,2.882,06:56:00,17:52:00
1608170400,12/17/2020 02:00,17:52:00,2,13.16,808.442,53.03,16.3,3.144,06:56:00,17:52:00
1608174000,12/17/2020 03:00,17:52:00,0.86,12.67,808.094,54.92,4.2,3.211,06:56:00,17:52:00
1608177600,12/17/2020 04:00,17:52:00,1.51,12.07,807.86,56.89,6.8,2.21,06:56:00,17:52:00
1608181200,12/17/2020 05:00,17:52:00,1.44,10.92,807.822,59.99,32.5,2.027,06:56:00,17:52:00
1608184800,12/17/2020 06:00,17:52:00,1.24,10.19,807.876,62.21,17.2,1.971,06:56:00,17:52:00
1608188400,12/17/2020 07:00,17:52:00,1.45,9.55,808.4,64.37,6.3,2.361,06:56:00,17:52:00
1608192000,12/17/2020 08:00,17:52:00,40.03,9.59,809.017,64.38,6.2,2.427,06:56:00,17:52:00
1608195600,12/17/2020 09:00,17:52:00,155.41,11.77,809.659,57.97,347.5,1.051,06:56:00,17:52:00
1608199200,12/17/2020 10:00,17:52:00,405.02,15.26,810.255,48.78,192.5,0.933,06:56:00,17:52:00
1608202800,12/17/2020 11:00,17:52:00,601.11,17.62,810.219,43.43,178.6,2.273,06:56:00,17:52:00
1608206400,12/17/2020 12:00,17:52:00,717.02,20.01,809.62,40.91,192.9,2.549,06:56:00,17:52:00
1608210000,12/17/2020 13:00,17:52:00,751.41,21.7,808.599,38.14,180.2,2.96,06:56:00,17:52:00
1608213600,12/17/2020 14:00,17:52:00,687.21,22.95,807.599,32.91,190.9,3.502,06:56:00,17:52:00
1608217200,12/17/2020 15:00,17:52:00,559.48,23.54,806.782,27.28,218.9,4.068,06:56:00,17:52:00
1608220800,12/17/2020 16:00,17:52:00,336.65,23.45,806.379,25.11,232.1,3.142,06:56:00,17:52:00
1608224400,12/17/2020 17:00,17:52:00,331.76,23.6,806.111,27.05,222.6,3.042,06:56:00,17:52:00
1608228000,12/17/2020 18:00,17:52:00,71.97,22.33,806.527,30.12,228.2,3.581,06:56:00,17:52:00
1608231600,12/17/2020 19:00,17:52:00,0.7,20.52,807.184,34.48,251.3,1.605,06:56:00,17:52:00
1608235200,12/17/2020 20:00,17:52:00,1.3,19.1,807.831,40.64,263.9,2.041,06:56:00,17:52:00
1608238800,12/17/2020 21:00,17:52:00,0.97,18.14,808.578,48.05,256.7,1.756,06:56:00,17:52:00
1608242400,12/17/2020 22:00,17:52:00,1.11,17.65,809.201,50.88,146.1,2.347,06:56:00,17:52:00
1608246000,12/17/2020 23:00,17:52:00,1.37,17.02,809.459,53.11,191.5,1.754,06:56:00,17:52:00
1608249600,12/18/2020 00:00,17:52:00,1.46,15.91,809.596,55.76,131.9,1.875,06:56:00,17:52:00
1608253200,12/18/2020 01:00,17:52:00,1.12,15,809.554,59.58,134.1,2.007,06:56:00,17:52:00
1608256800,12/18/2020 02:00,17:52:00,1.46,14.05,809.53,64.52,117.5,1.985,06:56:00,17:52:00
1608260400,12/18/2020 03:00,17:52:00,1.68,13.59,809.186,66.34,191.2,0.954,06:56:00,17:52:00
1608264000,12/18/2020 04:00,17:52:00,1.31,13.15,809.017,67.37,277.9,0.66,06:56:00,17:52:00
1608267600,12/18/2020 05:00,17:52:00,1.75,13.01,808.906,68.07,173.2,0.883,06:56:00,17:52:00
1608271200,12/18/2020 06:00,17:52:00,1.55,11.84,808.901,71.89,13.5,0.914,06:56:00,17:52:00
1608274800,12/18/2020 07:00,17:52:00,0.98,11.14,809.351,73.27,15.6,1.787,06:56:00,17:52:00
1608278400,12/18/2020 08:00,17:52:00,39.24,11.51,810.003,71.74,15.9,1.655,06:56:00,17:52:00
1608282000,12/18/2020 09:00,17:52:00,187.58,13.53,810.649,65.08,121.7,1.002,06:56:00,17:52:00
1608285600,12/18/2020 10:00,17:52:00,416.46,15.29,811.279,59.94,163.1,1.954,06:56:00,17:52:00
1608289200,12/18/2020 11:00,17:52:00,594.69,17.56,811.263,54.5,159.8,2.468,06:56:00,17:52:00
1608292800,12/18/2020 12:00,17:52:00,671.57,19.45,810.668,49.26,176.7,2.122,06:56:00,17:52:00
1608296400,12/18/2020 13:00,17:52:00,758.38,21.66,809.528,40.96,192,2.358,06:56:00,17:52:00
1608300000,12/18/2020 14:00,17:52:00,641.95,22.84,808.3,33.78,203.9,2.802,06:56:00,17:52:00
1608303600,12/18/2020 15:00,17:52:00,626.06,23.57,807.428,29.71,226.9,2.924,06:56:00,17:52:00
1608307200,12/18/2020 16:00,17:52:00,456.26,23.43,806.935,30.09,226.1,2.897,06:56:00,17:52:00
1608310800,12/18/2020 17:00,17:52:00,269.58,23.32,806.658,30.93,231.3,2.986,06:56:00,17:52:00
1608314400,12/18/2020 18:00,17:52:00,70.03,22.22,806.806,33.26,236.1,2.362,06:56:00,17:52:00
1608318000,12/18/2020 19:00,17:52:00,0.48,20.28,807.338,37.74,301.1,1.653,06:56:00,17:52:00
1608321600,12/18/2020 20:00,17:52:00,1.41,19.52,808.085,39.19,338.7,1.534,06:56:00,17:52:00
1608325200,12/18/2020 21:00,17:52:00,0.04,18.8,808.772,45.03,332.1,1.89,06:56:00,17:52:00
1608328800,12/18/2020 22:00,17:52:00,1.42,15.72,809.814,63.19,315,3.193,06:56:00,17:52:00
1608332400,12/18/2020 23:00,17:52:00,0.47,15.22,810.156,66.28,13.5,2.751,06:56:00,17:52:00
1608336000,12/19/2020 00:00,17:52:00,0.87,14.85,810.148,67.52,9.7,2.295,06:56:00,17:52:00
1608339600,12/19/2020 01:00,17:52:00,1.22,14.48,809.85,69.66,25.1,1.323,06:56:00,17:52:00
1608343200,12/19/2020 02:00,17:52:00,0.87,14.14,809.678,72.46,358.6,2.225,06:56:00,17:52:00
1608346800,12/19/2020 03:00,17:52:00,0.97,14.04,809.428,75.27,21.1,1.895,06:56:00,17:52:00
1608350400,12/19/2020 04:00,17:52:00,0.72,13.27,809.06,79.14,4.6,2.3,06:56:00,17:52:00
1608354000,12/19/2020 05:00,17:52:00,0.97,13.04,808.954,80.75,5.8,2.507,06:56:00,17:52:00
1608357600,12/19/2020 06:00,17:52:00,0.65,13.02,809.019,80.18,355.6,1.887,06:56:00,17:52:00
1608361200,12/19/2020 07:00,17:52:00,1.06,13.56,809.284,74.67,2.2,1.015,06:56:00,17:52:00
1608364800,12/19/2020 08:00,17:52:00,10.4,13.53,810.118,74.19,358.5,2.296,06:56:00,17:52:00
1608368400,12/19/2020 09:00,17:52:00,68.09,13.88,811.171,72.49,355.5,1.667,06:56:00,17:52:00
1608372000,12/19/2020 10:00,17:52:00,134.59,14.64,811.834,69.58,19.9,1.828,06:56:00,17:52:00
1608375600,12/19/2020 11:00,17:52:00,266.18,16.7,811.548,58.21,218.2,1.362,06:56:00,17:52:00
1608379200,12/19/2020 12:00,17:52:00,133.64,16.97,811.302,57.8,219.8,1.602,06:56:00,17:52:00
1608382800,12/19/2020 13:00,17:52:00,181.97,16.58,810.805,63.94,293.5,1.929,06:56:00,17:52:00
1608386400,12/19/2020 14:00,17:52:00,148.89,16.43,810.072,65.66,307.5,2.77,06:56:00,17:52:00
1608390000,12/19/2020 15:00,17:52:00,110.48,16.08,809.761,61.16,275.8,2.527,06:56:00,17:52:00
1608393600,12/19/2020 16:00,17:52:00,196.09,15.86,809.674,58.03,300.3,2.574,06:56:00,17:52:00
1608397200,12/19/2020 17:00,17:52:00,57.51,14.72,810.098,65.97,285.8,2.934,06:56:00,17:52:00
1608400800,12/19/2020 18:00,17:52:00,17.12,13.77,810.426,74.82,209.8,2.199,06:56:00,17:52:00
1608404400,12/19/2020 19:00,17:52:00,0.78,13.16,810.976,80.65,205.1,1.588,06:56:00,17:52:00
1608408000,12/19/2020 20:00,17:52:00,0.87,12.15,810.527,98.85,121.5,2.561,06:56:00,17:52:00
1608411600,12/19/2020 21:00,17:52:00,1.07,12.07,810.262,98.45,332.7,1.796,06:56:00,17:52:00
